Row ID,Site ID,Location,Enforced Speed Limit,Month End Date,1-5 Over Speed Limit,6-10 Over Speed Limit,11-15 Over Speed Limit,16-20 Over Speed Limit,21-50 Over Speed Limit,51+ Over Speed Limit,Total Speeding Tickets,Total Red Light Tickets,Latitude,Longitude,New Georeferenced Column
2020-09-30-ED2060-60,ED2060,WB 23 Ave @ Terwillegar Dr NB,60,9/30/2020 0:00,0,0,136,21,10,0,167,58,53.457268,-113.587836,"(53.457268, -113.587836)"
2020-10-31-ED2084-50,ED2084,NB 95 St @ 103A Ave,50,10/31/2020 0:00,0,0,164,19,2,0,185,23,53.547669,-113.480138,"(53.547669, -113.480138)"
2021-02-28-ED2047-60,ED2047,NB Wayne Gretzky Drive @ 118 Ave,60,2/28/2021 0:00,0,0,84,12,1,0,97,11,,,
2021-03-31-ED2103-60,ED2103,NB 170 St @ 118 Ave,60,3/31/2021 0:00,0,0,285,55,12,0,352,10,53.570108,-113.615193,"(53.570108, -113.615193)"
2020-12-31-ED2030-60,ED2030,SB Calgary Tr @ 51 Ave,60,12/31/2020 0:00,0,0,224,30,10,0,264,18,53.4884411,-113.4949133,"(53.48844109, -113.4949133)"
2021-03-31-ED016-60,ED016,NB 82 St @ 153 Ave,60,3/31/2021 0:00,0,0,77,12,5,0,94,8,53.6155172,-113.4673315,"(53.61551724, -113.4673315)"
2020-07-31-ED017-60,ED017,NB 50 St @ 23 Ave,60,7/31/2020 0:00,0,0,14,12,5,0,31,12,53.4543275,-113.4198041,"(53.45432753, -113.4198041)"
2020-10-31-ED1053-60,ED1053,EB Whitemud Drive @ Calgary Trail,60,10/31/2020 0:00,0,0,113,23,7,1,144,11,53.4796813,-113.4960327,"(53.4796813, -113.4960327)"
2021-01-31-ED040-60,ED040,EB 137 Ave @ 127 St,60,1/31/2021 0:00,0,0,16,2,1,0,19,15,53.5993545,-113.5420203,"(53.59935449, -113.5420203)"
2021-01-31-ED2094-60,ED2094,NB Rabbit Hill Rd @ 23 Ave,60,1/31/2021 0:00,0,0,55,9,2,0,66,5,53.45365,-113.5654,"(53.45365, -113.5654)"
2020-05-31-ED2009-70,ED2009,EB Yellowhead Tr @ 107 St,70,5/31/2020 0:00,0,0,466,76,22,0,564,6,53.5812925,-113.5061022,"(53.58129246, -113.5061022)"
2020-10-31-ED002-70,ED002,NB 91 St @ 34 Ave,70,10/31/2020 0:00,0,0,84,15,4,0,103,27,53.4648935,-113.4663185,"(53.46489352, -113.4663185)"
2021-02-28-ED2094-60,ED2094,NB Rabbit Hill Rd @ 23 Ave,60,2/28/2021 0:00,0,0,29,4,3,0,36,7,53.45365,-113.5654,"(53.45365, -113.5654)"
2021-02-28-ED1054-60,ED1054,SB 111 St @ Whitemud Drive WB,60,2/28/2021 0:00,0,0,29,10,0,0,39,70,53.483705,-113.517561,"(53.483705, -113.517561)"
2021-02-28-ED2084-50,ED2084,NB 95 St @ 103A Ave,50,2/28/2021 0:00,0,0,41,5,4,0,50,22,53.547669,-113.480138,"(53.547669, -113.480138)"
2021-03-31-ED2096-80,ED2096,SB 97 St @ 176 Ave,80,3/31/2021 0:00,0,0,64,10,5,0,79,2,53.638807,-113.49202,"(53.638807, -113.49202)"
2020-11-30-ED012-50,ED012,WB 104 Ave @ 109 St,50,11/30/2020 0:00,0,0,133,12,6,0,151,28,53.5462241,-113.5078498,"(53.54622408, -113.5078498)"
2021-01-31-ED2034-60,ED2034,NB 170 St @ Stony Plain Road,60,1/31/2021 0:00,0,0,123,23,0,0,146,10,,,
2020-07-31-ED2101-60,ED2101,SB Calgary Tr @ Whitemud Dr,60,7/31/2020 0:00,0,0,733,111,25,0,869,63,53.481441,-113.495304,"(53.481441, -113.495304)"
2020-04-30-ED013-50,ED013,EB 104 Ave @ 109 St,50,4/30/2020 0:00,0,0,63,9,4,0,76,7,53.5462201,-113.5090615,"(53.54622011, -113.5090615)"
2021-02-28-ED2061-60,ED2061,EB Windermere Blvd @ Terwillegar Dr SB,60,2/28/2021 0:00,0,0,10,3,0,0,13,34,53.437701,-113.614591,"(53.437701, -113.614591)"
2020-05-31-ED2087-50,ED2087,SB 127 St @ 126 Ave,50,5/31/2020 0:00,0,0,3700,748,214,0,4662,57,53.582637,-113.541188,"(53.582637, -113.541188)"
2021-01-31-ED2083-70,ED2083,NB 97 St @ 144 Ave,70,1/31/2021 0:00,0,0,159,21,23,0,203,27,53.606472,-113.491714,"(53.606472, -113.491714)"
2020-07-31-ED2085-50,ED2085,SB 97 St @ 111 Ave,50,7/31/2020 0:00,0,0,443,76,26,0,545,18,53.559371,-113.491877,"(53.559371, -113.491877)"
2020-04-30-ED2006-60,ED2006,SB 170 St @ 95 Ave,60,4/30/2020 0:00,0,0,879,119,22,0,1020,3,53.5320087,-113.6153542,"(53.5320087, -113.6153542)"
2021-03-31-ED011-50,ED011,SB 109 St @ 104 Ave,50,3/31/2021 0:00,0,0,173,30,2,0,205,44,53.5464622,-113.5085364,"(53.54646216, -113.5085364)"
2020-07-31-ED2028-60,ED2028,WB 23 Ave @ Parsons Road,60,7/31/2020 0:00,0,0,123,19,7,0,149,6,,,
2020-05-31-ED2060-60,ED2060,WB 23 Ave @ Terwillegar Dr NB,60,5/31/2020 0:00,0,0,172,25,8,0,205,45,53.457268,-113.587836,"(53.457268, -113.587836)"
2020-09-30-ED2083-70,ED2083,NB 97 St @ 144 Ave,70,9/30/2020 0:00,0,0,280,51,28,0,359,25,53.606472,-113.491714,"(53.606472, -113.491714)"
2020-05-31-ED1052-60,ED1052,WB Whitemud Drive  @ Gateway Blvd,60,5/31/2020 0:00,0,0,49,5,3,0,57,10,53.4809868,-113.4921173,"(53.4809868, -113.4921173)"
2020-12-31-ED2009-70,ED2009,EB Yellowhead Tr @ 107 St,70,12/31/2020 0:00,0,0,576,76,26,0,678,2,53.5812925,-113.5061022,"(53.58129246, -113.5061022)"
2020-09-30-ED2100-60,ED2100,NB 178 St @ 100 Ave,60,9/30/2020 0:00,0,0,90,23,10,0,123,12,53.537654,-113.62739,"(53.537654, -113.62739)"
2020-11-30-ED2059-60,ED2059,WB 153 Ave @ 97 St,60,11/30/2020 0:00,0,0,7,2,0,0,9,9,53.614133,-113.490546,"(53.614133, -113.490546)"
2020-08-31-ED018-60,ED018,WB Stony Plain Rd @ 170 St,60,8/31/2020 0:00,0,0,41,4,5,0,50,25,53.5412872,-113.6159543,"(53.54128722, -113.6159543)"
2021-02-28-ED2091-60,ED2091,SB 50 St @ Ellerslie Rd,60,2/28/2021 0:00,0,0,348,44,12,0,404,7,53.425224,-113.418183,"(53.425224, -113.418183)"
2020-08-31-ED2093-60,ED2093,WB 62 Ave @ 199 St,60,8/31/2020 0:00,0,0,177,34,2,0,213,7,53.493832,-113.665171,"(53.493832, -113.665171)"
2021-01-31-ED2058-50,ED2058,NB Rossdale Rd @ 97 Ave,50,1/31/2021 0:00,0,0,270,36,7,0,313,7,53.533603,-113.497371,"(53.533603, -113.497371)"
2020-12-31-ED1054-60,ED1054,SB 111 St @ Whitemud Drive WB,60,12/31/2020 0:00,0,0,50,16,8,0,74,60,53.483705,-113.517561,"(53.483705, -113.517561)"
2020-05-31-ED010-50,ED010,NB 127 St @ Yellowhead Tr,50,5/31/2020 0:00,0,0,93,11,2,0,106,4,53.5802602,-113.5411938,"(53.58026015, -113.5411938)"
2020-07-31-ED038-60,ED038,WB 87 Ave @ 178 St,60,7/31/2020 0:00,0,0,4,0,0,0,4,1,53.5212846,-113.6298593,"(53.52128465, -113.6298593)"
2020-08-31-ED2057-50,ED2057,WB 82 Ave @ 99 St,50,8/31/2020 0:00,0,0,67,13,3,0,83,39,53.518117,-113.485539,"(53.518117, -113.485539)"
2020-06-30-ED2009-70,ED2009,EB Yellowhead Tr @ 107 St,70,6/30/2020 0:00,0,0,929,127,41,0,1097,3,53.5812925,-113.5061022,"(53.58129246, -113.5061022)"
2020-12-31-ED2057-50,ED2057,WB 82 Ave @ 99 St,50,12/31/2020 0:00,0,0,45,4,1,0,50,39,53.518117,-113.485539,"(53.518117, -113.485539)"
2021-03-31-ED048-70,ED048,SB Manning Dr @ 137 Ave,70,3/31/2021 0:00,0,0,1,0,2,0,3,6,53.5995429,-113.4212717,"(53.59954286, -113.4212717)"
2021-02-28-ED002-70,ED002,NB 91 St @ 34 Ave,70,2/28/2021 0:00,0,0,38,8,2,0,48,56,53.4648935,-113.4663185,"(53.46489352, -113.4663185)"
2021-02-28-ED2030-60,ED2030,SB Calgary Tr @ 51 Ave,60,2/28/2021 0:00,0,0,134,19,6,0,159,40,53.4884411,-113.4949133,"(53.48844109, -113.4949133)"
2020-08-31-ED2082-60,ED2082,NB 50 St @ Ellerslie Rd,60,8/31/2020 0:00,0,0,961,162,56,0,1179,10,53.42432,-113.417755,"(53.42432, -113.417755)"
2020-05-31-ED027-60,ED027,WB 23 Ave @ 91 St,60,5/31/2020 0:00,0,0,17,3,1,0,21,11,53.4519087,-113.4657289,"(53.45190871, -113.4657289)"
2020-06-30-ED028-60,ED028,WB 23 Ave @ Parsons Rd,60,6/30/2020 0:00,0,0,103,14,5,0,122,17,53.4529528,-113.478569,"(53.45295283, -113.478569)"
2020-07-31-ED1053-60,ED1053,EB Whitemud Drive @ Calgary Trail,60,7/31/2020 0:00,0,0,138,33,6,0,177,14,53.4796813,-113.4960327,"(53.4796813, -113.4960327)"
2021-01-31-ED014-60,ED014,SB 50 St @ 137 Ave,60,1/31/2021 0:00,0,0,14,1,0,0,15,2,53.5974957,-113.4134868,"(53.5974957, -113.4134868)"
2020-04-30-ED2078-60,ED2078,WB 153 Ave @ 127 St,60,4/30/2020 0:00,0,0,19,4,6,0,29,7,53.617021,-113.54053,"(53.617021, -113.54053)"
2020-09-30-ED1070-70,ED1070,EB Yellowhead Tr @ 66 St,70,9/30/2020 0:00,0,0,89,22,16,1,128,5,53.57828,-113.4434288,"(53.57828, -113.4434288)"
2020-11-30-ED1053-60,ED1053,EB Whitemud Drive @ Calgary Trail,60,11/30/2020 0:00,0,0,52,17,2,0,71,13,53.4796813,-113.4960327,"(53.4796813, -113.4960327)"
2020-05-31-ED2093-60,ED2093,WB 62 Ave @ 199 St,60,5/31/2020 0:00,0,0,201,24,11,0,236,2,53.493832,-113.665171,"(53.493832, -113.665171)"
2020-09-30-ED044-60,ED044,EB 137 Ave @ 97 St,60,9/30/2020 0:00,0,0,10,7,2,0,19,10,53.5994288,-113.4928734,"(53.59942879, -113.4928734)"
2020-10-31-ED2032-60,ED2032,NB 170 St @ 100 Ave,60,10/31/2020 0:00,0,0,381,49,13,0,443,25,,,
2020-12-31-ED2082-60,ED2082,NB 50 St @ Ellerslie Rd,60,12/31/2020 0:00,0,0,303,69,16,0,388,6,53.42432,-113.417755,"(53.42432, -113.417755)"
2020-10-31-ED2072-60,ED2072,WB Whitemud Drive @ 111 St NB,60,10/31/2020 0:00,0,0,93,21,2,0,116,13,53.48319,-113.515325,"(53.48319, -113.515325)"
2021-02-28-ED2004-70,ED2004,SB 91 St @ 34 Ave,70,2/28/2021 0:00,0,0,16,5,0,0,21,51,53.4656955,-113.4668631,"(53.46569548, -113.4668631)"
2020-08-31-ED2062-60,ED2062,SB 111 St @ 23 Ave,60,8/31/2020 0:00,0,0,124,25,21,1,171,6,53.454486,-113.516605,"(53.454486, -113.516605)"
2020-10-31-ED045-60,ED045,SB 97 St @ 137 Ave,60,10/31/2020 0:00,0,0,68,9,2,1,80,11,53.5999761,-113.492144,"(53.59997614, -113.492144)"
2020-09-30-ED021-70,ED021,EB Yellowhead Tr @ 127 St,70,9/30/2020 0:00,0,0,136,25,6,0,167,3,53.5806233,-113.5419714,"(53.5806233, -113.5419714)"
2020-10-31-ED036-60,ED036,SB 170 St @ 87 Ave,60,10/31/2020 0:00,0,0,100,14,7,0,121,11,53.5200311,-113.6154822,"(53.52003106, -113.6154822)"
2020-08-31-ED2083-70,ED2083,NB 97 St @ 144 Ave,70,8/31/2020 0:00,0,0,375,69,33,0,477,22,53.606472,-113.491714,"(53.606472, -113.491714)"
2021-03-31-ED2083-70,ED2083,NB 97 St @ 144 Ave,70,3/31/2021 0:00,0,0,225,44,24,0,293,19,53.606472,-113.491714,"(53.606472, -113.491714)"
2021-01-31-ED2093-60,ED2093,WB 62 Ave @ 199 St,60,1/31/2021 0:00,0,0,84,15,5,0,104,6,53.493832,-113.665171,"(53.493832, -113.665171)"
2021-03-31-ED2076-60,ED2076,NB Groat Rd @ 118 Ave,60,3/31/2021 0:00,0,0,0,0,0,0,0,5,53.569774,-113.549196,"(53.569774, -113.549196)"
2020-09-30-ED2080-60,ED2080,SB 75 St @ 98 Ave,60,9/30/2020 0:00,0,0,191,43,15,0,249,13,53.537853,-113.443157,"(53.537853, -113.443157)"
2020-10-31-ED2058-50,ED2058,NB Rossdale Rd @ 97 Ave,50,10/31/2020 0:00,0,0,572,109,32,0,713,10,53.533603,-113.497371,"(53.533603, -113.497371)"
2021-02-28-ED016-60,ED016,NB 82 St @ 153 Ave,60,2/28/2021 0:00,0,0,31,11,2,0,44,9,53.6155172,-113.4673315,"(53.61551724, -113.4673315)"
2021-01-31-ED1105-70,ED1105,WB Fox Dr @ Fort Edmonton Park Rd,70,1/31/2021 0:00,0,0,213,38,21,0,272,34,53.503264,-113.561979,"(53.503264, -113.561979)"
2021-03-31-ED038-60,ED038,WB 87 Ave @ 178 St,60,3/31/2021 0:00,0,0,14,2,1,0,17,6,53.5212846,-113.6298593,"(53.52128465, -113.6298593)"
2020-09-30-ED1054-60,ED1054,SB 111 St @ Whitemud Drive WB,60,9/30/2020 0:00,0,0,17,4,3,0,24,11,53.483705,-113.517561,"(53.483705, -113.517561)"
2020-06-30-ED012-50,ED012,WB 104 Ave @ 109 St,50,6/30/2020 0:00,0,0,262,39,5,0,306,24,53.5462241,-113.5078498,"(53.54622408, -113.5078498)"
2020-10-31-ED2093-60,ED2093,WB 62 Ave @ 199 St,60,10/31/2020 0:00,0,0,174,25,12,0,211,8,53.493832,-113.665171,"(53.493832, -113.665171)"
2020-04-30-ED2097-70,ED2097,NB Mark Messier Trail @ Campbell Road,70,4/30/2020 0:00,0,0,864,160,61,0,1085,5,53.61142,-113.590805,"(53.61142, -113.590805)"
2020-10-31-ED012-50,ED012,WB 104 Ave @ 109 St,50,10/31/2020 0:00,0,0,283,44,8,0,335,34,53.5462241,-113.5078498,"(53.54622408, -113.5078498)"
2020-12-31-ED022-50,ED022,WB Stony Plain Rd @ 156 St,50,12/31/2020 0:00,0,0,90,11,11,0,112,2,53.5412949,-113.5897747,"(53.54129492, -113.5897747)"
2020-07-31-ED2091-60,ED2091,SB 50 St @ Ellerslie Rd,60,7/31/2020 0:00,0,0,996,157,48,0,1201,8,53.425224,-113.418183,"(53.425224, -113.418183)"
2021-02-28-ED2087-50,ED2087,SB 127 St @ 126 Ave,50,2/28/2021 0:00,0,0,1342,218,51,0,1611,45,53.582637,-113.541188,"(53.582637, -113.541188)"
2020-10-31-ED1050-70,ED1050,NB Manning Dr @ 50 St,70,10/31/2020 0:00,0,0,33,8,7,0,48,21,53.6013717,-113.4170665,"(53.60137171, -113.4170665)"
2021-01-31-ED2074-60,ED2074,NB 66 St @ 167 Ave,60,1/31/2021 0:00,0,0,23,2,0,0,25,9,53.628394,-113.44284,"(53.628394, -113.44284)"
2021-02-28-ED2071-50,ED2071,NB 82 St @ 112 Ave,50,2/28/2021 0:00,0,0,210,34,7,0,251,137,53.560908,-113.467294,"(53.560908, -113.467294)"
2021-01-31-ED2047-60,ED2047,NB Wayne Gretzky Drive @ 118 Ave,60,1/31/2021 0:00,0,0,158,20,6,0,184,13,,,
2020-10-31-ED2088-60,ED2088,WB 167 Ave @ 127 St,60,10/31/2020 0:00,0,0,41,3,2,0,46,6,53.628841,-113.540383,"(53.628841, -113.540383)"
2020-09-30-ED008-70,ED008,WB Yellowhead Tr @ 127 St,70,9/30/2020 0:00,0,0,47,11,4,0,62,4,53.5807388,-113.5406622,"(53.58073876, -113.5406622)"
2021-03-31-ED024-50,ED024,SB 156 St @ Stony Plain Rd,50,3/31/2021 0:00,0,0,35,8,4,0,47,28,53.5417164,-113.5903227,"(53.54171636, -113.5903227)"
2020-11-30-ED033-60,ED033,SB 170 St @ 100 Ave,60,11/30/2020 0:00,0,0,7,4,0,0,11,88,53.5395668,-113.6169067,"(53.53956682, -113.6169067)"
2021-03-31-ED2100-60,ED2100,NB 178 St @ 100 Ave,60,3/31/2021 0:00,0,0,66,12,2,0,80,14,53.537654,-113.62739,"(53.537654, -113.62739)"
2021-03-31-ED001-60,ED001,EB 34 Ave @ 91 St,60,3/31/2021 0:00,0,0,7,4,2,0,13,1,53.4652261,-113.4674525,"(53.46522609, -113.4674525)"
2020-10-31-ED1067-60,ED1067,WB Windermere Blvd @  Terwillegar Dr NB,60,10/31/2020 0:00,0,0,19,4,1,0,24,18,53.436815,-113.612106,"(53.436815, -113.612106)"
2021-03-31-ED2043-60,ED2043,WB 137 Ave @ 113A St,60,3/31/2021 0:00,0,0,133,17,5,0,155,3,53.5996168,-113.5160351,"(53.59961683, -113.5160351)"
2021-02-28-ED1050-70,ED1050,NB Manning Dr @ 50 St,70,2/28/2021 0:00,0,0,10,3,0,0,13,14,53.6013717,-113.4170665,"(53.60137171, -113.4170665)"
2021-02-28-ED036-60,ED036,SB 170 St @ 87 Ave,60,2/28/2021 0:00,0,0,11,2,0,0,13,11,53.5200311,-113.6154822,"(53.52003106, -113.6154822)"
2020-08-31-ED2019-60,ED2019,SB 170 St @ Stony Plain Road,60,8/31/2020 0:00,0,0,50,9,2,0,61,15,,,
2021-01-31-ED2043-60,ED2043,WB 137 Ave @ 113A St,60,1/31/2021 0:00,0,0,81,13,4,0,98,12,53.5996168,-113.5160351,"(53.59961683, -113.5160351)"
2020-05-31-ED2071-50,ED2071,NB 82 St @ 112 Ave,50,5/31/2020 0:00,0,0,405,47,22,0,474,131,53.560908,-113.467294,"(53.560908, -113.467294)"
2020-12-31-ED2092-60,ED2092,NB 50 St @ 101 Ave,60,12/31/2020 0:00,0,0,8,0,0,0,8,3,53.540797,-113.418411,"(53.540797, -113.418411)"
2020-11-30-ED007-70,ED007,EB Yellowhead Tr @ 149 St,70,11/30/2020 0:00,0,0,95,26,6,0,127,8,53.5812052,-113.578715,"(53.58120518, -113.578715)"
2020-04-30-ED017-60,ED017,NB 50 St @ 23 Ave,60,4/30/2020 0:00,0,0,14,9,5,0,28,14,53.4543275,-113.4198041,"(53.45432753, -113.4198041)"
2020-05-31-ED035-60,ED035,NB 170 St @ 87 Ave,60,5/31/2020 0:00,0,0,32,4,3,0,39,2,53.5190777,-113.6152341,"(53.51907771, -113.6152341)"
2021-01-31-ED2079-60,ED2079,SB Parsons Rd @ Ellerslie Rd,60,1/31/2021 0:00,0,0,3,1,0,0,4,3,53.425615,-113.479951,"(53.425615, -113.479951)"
2020-09-30-ED2039-60,ED2039,WB 111 Ave @ 149 St,60,9/30/2020 0:00,0,0,22,8,2,0,32,11,53.5589564,-113.5773778,"(53.55895644, -113.5773778)"
2020-04-30-ED1055-60,ED1055,NB 111 St @ Whitemud Drive EB,60,4/30/2020 0:00,0,0,119,21,9,0,149,29,53.482055,-113.515857,"(53.482055, -113.515857)"
2020-11-30-ED2049-70,ED2049,NB 97 St @ 167 Ave,70,11/30/2020 0:00,0,0,47,4,2,0,53,20,53.6283968,-113.4916933,"(53.62839682, -113.4916933)"
2020-07-31-ED2060-60,ED2060,WB 23 Ave @ Terwillegar Dr NB,60,7/31/2020 0:00,0,0,206,18,11,0,235,53,53.457268,-113.587836,"(53.457268, -113.587836)"
2020-08-31-ED2097-70,ED2097,NB Mark Messier Trail @ Campbell Road,70,8/31/2020 0:00,0,0,1215,244,68,0,1527,17,53.61142,-113.590805,"(53.61142, -113.590805)"
2020-09-30-ED2095-60,ED2095,WB 23 Ave @ Rabbit Hill Rd,60,9/30/2020 0:00,0,0,59,13,4,0,76,4,53.454147,-113.564903,"(53.454147, -113.564903)"
2020-05-31-ED045-60,ED045,SB 97 St @ 137 Ave,60,5/31/2020 0:00,0,0,70,6,2,0,78,4,53.5999761,-113.492144,"(53.59997614, -113.492144)"
2020-04-30-ED2074-60,ED2074,NB 66 St @ 167 Ave,60,4/30/2020 0:00,0,0,60,14,4,0,78,8,53.628394,-113.44284,"(53.628394, -113.44284)"
2020-05-31-ED034-60,ED034,NB 170 St @ Stony Plain Rd,60,5/31/2020 0:00,0,0,111,14,6,0,131,20,53.5409959,-113.6149232,"(53.54099587, -113.6149232)"
2020-07-31-ED1065-60,ED1065,EB 34 Ave @ 50 St,60,7/31/2020 0:00,0,0,16,3,5,0,24,2,53.464976,-113.420777,"(53.464976, -113.420777)"
2020-06-30-ED1031-60,ED1031,EB 63 Ave @ 99 St,60,6/30/2020 0:00,0,0,53,8,5,0,66,6,53.4998065,-113.4869484,"(53.49980654, -113.4869484)"
2020-05-31-ED003-60,ED003,WB 34 Ave @ 91 St,60,5/31/2020 0:00,0,0,20,5,2,0,27,0,53.4654011,-113.4657331,"(53.46540114, -113.4657331)"
2020-06-30-ED1055-60,ED1055,NB 111 St @ Whitemud Drive EB,60,6/30/2020 0:00,0,0,132,27,11,0,170,26,53.482055,-113.515857,"(53.482055, -113.515857)"
2021-03-31-ED2063-60,ED2063,NB 111 St @ 23 ave,60,3/31/2021 0:00,0,0,85,15,3,0,103,5,53.453378,-113.516161,"(53.453378, -113.516161)"
2020-11-30-ED2076-60,ED2076,NB Groat Rd @ 118 Ave,60,11/30/2020 0:00,0,0,0,0,0,0,0,3,53.569774,-113.549196,"(53.569774, -113.549196)"
2020-04-30-ED003-60,ED003,WB 34 Ave @ 91 St,60,4/30/2020 0:00,0,0,23,2,1,0,26,2,53.4654011,-113.4657331,"(53.46540114, -113.4657331)"
2021-02-28-ED2039-60,ED2039,WB 111 Ave @ 149 St,60,2/28/2021 0:00,0,0,16,2,1,0,19,8,53.5589564,-113.5773778,"(53.55895644, -113.5773778)"
2021-01-31-ED020-70,ED020,WB Yellowhead Tr @ 107 St,70,1/31/2021 0:00,0,0,395,56,12,0,463,10,53.5814538,-113.504608,"(53.58145379, -113.504608)"
2020-06-30-ED2057-50,ED2057,WB 82 Ave @ 99 St,50,6/30/2020 0:00,0,0,41,6,2,0,49,37,53.518117,-113.485539,"(53.518117, -113.485539)"
2020-10-31-ED024-50,ED024,SB 156 St @ Stony Plain Rd,50,10/31/2020 0:00,0,0,37,5,3,0,45,46,53.5417164,-113.5903227,"(53.54171636, -113.5903227)"
2020-07-31-ED2034-60,ED2034,NB 170 St @ Stony Plain Road,60,7/31/2020 0:00,0,0,11,3,1,0,15,1,,,
2020-11-30-ED2089-60,ED2089,EB 167 Ave @ 127 St,60,11/30/2020 0:00,0,0,15,0,1,0,16,12,53.628684,-113.542165,"(53.628684, -113.542165)"
2020-06-30-ED002-70,ED002,NB 91 St @ 34 Ave,70,6/30/2020 0:00,0,0,122,26,6,0,154,19,53.4648935,-113.4663185,"(53.46489352, -113.4663185)"
2020-08-31-ED2102-60,ED2102,SB 170 St @ 118 Ave,60,8/31/2020 0:00,0,0,2116,348,94,0,2558,9,53.570827,-113.61542,"(53.570827, -113.61542)"
2020-07-31-ED011-50,ED011,SB 109 St @ 104 Ave,50,7/31/2020 0:00,0,0,197,33,7,0,237,62,53.5464622,-113.5085364,"(53.54646216, -113.5085364)"
2020-12-31-ED2102-60,ED2102,SB 170 St @ 118 Ave,60,12/31/2020 0:00,0,0,1173,170,49,0,1392,2,53.570827,-113.61542,"(53.570827, -113.61542)"
2020-09-30-ED1031-60,ED1031,EB 63 Ave @ 99 St,60,9/30/2020 0:00,0,0,50,13,4,0,67,4,53.4998065,-113.4869484,"(53.49980654, -113.4869484)"
2020-10-31-ED1070-70,ED1070,EB Yellowhead Tr @ 66 St,70,10/31/2020 0:00,0,0,95,18,9,0,122,3,53.57828,-113.4434288,"(53.57828, -113.4434288)"
2020-11-30-ED2006-60,ED2006,SB 170 St @ 95 Ave,60,11/30/2020 0:00,0,0,281,37,5,0,323,27,53.5320087,-113.6153542,"(53.5320087, -113.6153542)"
2021-02-28-ED044-60,ED044,EB 137 Ave @ 97 St,60,2/28/2021 0:00,0,0,6,0,0,0,6,3,53.5994288,-113.4928734,"(53.59942879, -113.4928734)"
2021-03-31-ED1064-60,ED1064,EB 23 Ave @ 66 St,60,3/31/2021 0:00,0,0,102,14,5,0,121,6,53.453433,-113.435067,"(53.453433, -113.435067)"
2020-07-31-ED2096-80,ED2096,SB 97 St @ 176 Ave,80,7/31/2020 0:00,0,0,76,16,4,0,96,4,53.638807,-113.49202,"(53.638807, -113.49202)"
2021-02-28-ED012-50,ED012,WB 104 Ave @ 109 St,50,2/28/2021 0:00,0,0,85,16,0,0,101,35,53.5462241,-113.5078498,"(53.54622408, -113.5078498)"
2020-09-30-ED2004-70,ED2004,SB 91 St @ 34 Ave,70,9/30/2020 0:00,0,0,48,11,2,0,61,18,53.4656955,-113.4668631,"(53.46569548, -113.4668631)"
2021-02-28-ED1070-70,ED1070,EB Yellowhead Tr @ 66 St,70,2/28/2021 0:00,0,0,47,3,2,0,52,12,53.57828,-113.4434288,"(53.57828, -113.4434288)"
2021-03-31-ED2032-60,ED2032,NB 170 St @ 100 Ave,60,3/31/2021 0:00,0,0,360,42,14,0,416,18,,,
2020-10-31-ED2043-60,ED2043,WB 137 Ave @ 113A St,60,10/31/2020 0:00,0,0,164,33,12,0,209,12,53.5996168,-113.5160351,"(53.59961683, -113.5160351)"
2021-01-31-ED2103-60,ED2103,NB 170 St @ 118 Ave,60,1/31/2021 0:00,0,0,220,33,9,0,262,7,53.570108,-113.615193,"(53.570108, -113.615193)"
2021-03-31-ED1053-60,ED1053,EB Whitemud Drive @ Calgary Trail,60,3/31/2021 0:00,0,0,100,17,4,0,121,14,53.4796813,-113.4960327,"(53.4796813, -113.4960327)"
2020-09-30-ED026-60,ED026,SB 50 St @ 23 Ave,60,9/30/2020 0:00,0,0,9,1,1,0,11,20,53.4551334,-113.4203198,"(53.4551334, -113.4203198)"
2021-01-31-ED1027-60,ED1027,WB 23 Ave @ 91 St,60,1/31/2021 0:00,0,0,16,1,1,0,18,33,,,
2021-03-31-ED2029-60,ED2029,SB Calgary Tr @ 34 Ave,60,3/31/2021 0:00,0,0,467,63,25,0,555,19,53.4681987,-113.4956788,"(53.46819871, -113.4956788)"
2020-11-30-ED2034-60,ED2034,NB 170 St @ Stony Plain Road,60,11/30/2020 0:00,0,0,80,13,7,0,100,17,,,
2020-11-30-ED2078-60,ED2078,WB 153 Ave @ 127 St,60,11/30/2020 0:00,0,0,6,1,0,0,7,13,53.617021,-113.54053,"(53.617021, -113.54053)"
2020-09-30-ED2076-60,ED2076,NB Groat Rd @ 118 Ave,60,9/30/2020 0:00,0,0,4,1,1,0,6,5,53.569774,-113.549196,"(53.569774, -113.549196)"
2020-10-31-ED2006-60,ED2006,SB 170 St @ 95 Ave,60,10/31/2020 0:00,0,0,622,105,23,0,750,4,53.5320087,-113.6153542,"(53.5320087, -113.6153542)"
2020-11-30-ED002-70,ED002,NB 91 St @ 34 Ave,70,11/30/2020 0:00,0,0,52,9,1,0,62,70,53.4648935,-113.4663185,"(53.46489352, -113.4663185)"
2020-12-31-ED2061-60,ED2061,EB Windermere Blvd @ Terwillegar Dr SB,60,12/31/2020 0:00,0,0,21,4,0,0,25,39,53.437701,-113.614591,"(53.437701, -113.614591)"
2021-01-31-ED005-60,ED005,NB 170 St @ 95 Ave,60,1/31/2021 0:00,0,0,80,21,5,0,106,6,53.5313852,-113.6151193,"(53.53138521, -113.6151193)"
